Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,6.2,4.28854084014893,6.06686353683472,7.84034395217896,9.59319972991943,10.8000001907349,13.0597648620605,14.7840194702148,16.5053882598877,18.2262191772461,16.6000003814697,21.6761512756348,23.4106063842773,24.0308952331543,26.9120502471924,28.6844539642334,25.6000003814697,32.285228729248,34.113338470459,37.5999984741211,38.7898216247559,34.7799987792969,50.9000015258789,47.8362770080566,50.5614166259766
Mali,MLI,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.49,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,40,..,..,..,..,40.6,..,..,..,..,49,..,..,..,28.1,..,..,58.6,..,43.7,..,..,67.3,..,..
Mali,MLI,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.30579913373027,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,14.6554171255966,9.18308407142934,11.939216054574,16.0819875979268,21.1427522176895,15.7947389941454,20.7600307169034,10.623503059276,11.0690045960457,13.8488710600425,12.9134071634254,8.71608022528261,7.35327199257637,6.31447996066806,7.82614068119378,6.66192871528599,4.25988905880542,3.14375594611363,2.60524654645576,3.08576251376129,2.44693142568115,2.34212178711579,1.74026905769515,3.09327773482284,2.97235027206675,3.2305716317941,3.48323697017165,3.9759603074416,4.34396845560428,..,..
Mali,MLI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,7.98000001907349,7.94999980926514,7.92999982833862,7.90000009536743,7.8899998664856,7.88000011444092,7.90000009536743,7.92000007629395,7.94999980926514,8.01000022888184,8.10000038146973,8.13000011444092,8.17000007629395,8.17000007629395,8.18000030517578,8.28999996185303,8.22999954223633,8.19999980926514,8.23999977111816,8.19999980926514,8.14000034332275,8.05000019073486,7.98000001907349,8,8.26000022888184,6.71999979019165,8.23999977111816,7.65999984741211,7.55999994277954,..
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Malta,MLT,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.74,..
Malta,MLT,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,98,..,..,..,..,..,..,..,99.9,99.5,99.5,99.9,99.7,98.8,99.8,99.9,99.8,99.8,99.8,99.5,99.9,99.9,99.8,99.8,99.7,..,..,..
Malta,MLT,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,35.2400016784668,35.0499992370605,34.8699989318848,34.6800003051758,34.5099983215332,34.1500015258789,33.8400001525879,33.5499992370605,33.1599998474121,32.75,30.9300003051758,31.5300006866455,29.8799991607666,29.4500007629395,29.8500003814697,28.3400001525879,26.3199996948242,25.5599994659424,25.0200004577637,25.5200004577637,24.5200004577637,22.1700000762939,21.5699996948242,20.7199993133545,20.0100002288818,19.8600006103516,19.8099994659424,18.6000003814697,18.9200000762939,..
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,68.5242358752702,68.4779739379883,69.9643249511719,71.4430923461914,72.9166259765625,74.3872756958008,75.8573837280273,77.3293685913086,72.3000030517578,80.2896118164063,81.7832794189453,89.23388671875,89.9196090698242,90.5608062744141,91.1968536376953,91.8208770751953,92.5262756347656,93.3688278198242,94.2973480224609,95.9162902832031,97.538200378418,99.1606063842773
Marshall Islands,MHL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,94.9,..,..,..,95,..,..,..,..,86.2,..,86.5,90,90.1,..,..,..,..,..,92.4,..,..,..
Marshall Islands,MHL,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,22.9505243775518,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,18.7461318969727,22.2000007629395,21.5032196044922,22.8727340698242,24.2393646240234,18.2000007629395,26.9734230041504,33.0405387878418,30,31.1152858734131,33.9595146179199,35.1663208007813,36.3621597290039,37.5360641479492,38.7999992370605,39.5,41.3216171264648,42.9000015258789,44.3121376037598,45.8300323486328,47.3484191894531
Mauritania,MRT,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.56,..,..,..,..,..,..
Mauritania,MRT,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,40,..,..,..,..,..,..,..,..,..,53.4,..,..,..,..,..,57.1,..,..,..,65.1,..,..,..,69.3,..,..,..,..,..
Mauritania,MRT,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.22704354988754,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,28.7825550773423,18.827249507171,18.9949219076087,29.2329332465244,23.8398400501934,22.0552369981404,21.9262851405163,22.9295582326818,25.7062700139883,..,..,..,..,..,..,..,5.53360109366058,7.14172585899564,2.88650905597977,4.71178308957952,4.88034909808343,3.97919373139107,5.12688266247739,5.73152909774993,10.8120896535177,14.0246053229575,14.90583212524,15.589019740547,17.2093902706411,13.8694690546986,9.84427948865077
Mauritania,MRT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,19.7800006866455,19.6800003051758,19.5799999237061,19.4099998474121,19.2600002288818,19.1100006103516,18.9099998474121,18.6700000762939,18.5200004577637,18.2099990844727,18.0599994659424,18.0100002288818,17.9400005340576,17.9699993133545,17.9699993133545,17.9099998474121,17.9400005340576,17.9500007629395,17.9500007629395,17.8899993896484,17.8799991607666,17.8999996185303,17.8600006103516,17.8600006103516,17.8400001525879,17.7700004577637,17.7700004577637,17.6700000762939,17.6100006103516,..
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.0415649414063,99.0706787109375,99.0996780395508,99.1280059814453,99.1549682617188,99.1798858642578,99.2020950317383,99.2208938598633,99.2356185913086,99.2455062866211,99,99.2647247314453,99.4000015258789,99.1855163574219,99.1404113769531,99.0947647094727,99.0509872436523,99.0117416381836,98.9797210693359,98.957633972168,99.6900024414063,99.5999984741211,99.5686187744141,99.4805068969727,99.38037109375,99.3616104125977,99.4800109863281,99.6100006103516,99.448844909668,100,99.6616516113281
Mauritius,MUS,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.02,..,..,..
Mauritius,MUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,91.1,94.5,96.5,96.3,97.7,98.1,97.5,97.8,98.5,99.8,99.7,..,..,98.4,..,99.2,..,..,99.5,99.4,99.5,..,99.5,..,99.8,99.8,99.8,99.8,..,..,..
Mauritius,MUS,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.28674625651007,..,..,..,..,..,18.7915116621894,..,..,..,..,19.07626021,..,..,..
Mauritius,MUS,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,7.25624284323884,7.07733093042017,7.92396235985988,5.44311535681584,5.72944136040354,5.98257236699643,4.95160668102545,6.81423115664449,6.73066120992696,5.61827428340051,16.3784119448173,4.71790218648607,6.53185279684831,5.12069154324555,5.289691266825,5.28194612228437,5.35706814649236,2.54565193839535,2.37242104111198,2.26832690872435,0.849862679643212,1.34200037441445,1.05324764820972,0.698610576304517,0.958528038202043,0.908184875717125,0.989760985439785,1.58565276062958,1.21884559068749,1.22735991910829,3.6971807468376
Mauritius,MUS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,40.2900009155273,39.9799995422363,39.5999984741211,39.2099990844727,39.8300018310547,38.1800003051758,37.6800003051758,38.2700004577637,38.4900016784668,39.25,36.560001373291,36.6199989318848,34.0800018310547,33.5800018310547,32.439998626709,32.1399993896484,31.9400005340576,31.7700004577637,29.6800003051758,28.7099990844727,28.1399993896484,27.9899997711182,27.3999996185303,26.7600002288818,26.1100006103516,25.4200000762939,24.7299995422363,24.1100006103516,23.6800003051758,..
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,93.145981,95.4484634399414,95.238294,95.8944625854492,96.093624,96.3295822143555,96.092755,96.7482986450195,98.0071334838867,97.1383209228516,97.897087097168,97.4008560180664,98.5977020263672,98.932731628418,99.1141586303711,97.9105682373047,98.9140396118164,98.1982116699219,99.2366943359375,99.0281524658203,99.1116333007813,99.1476974487305,99.1729278564453,99,99.5,100,99.5,99.5999984741211,99.4000015258789
Mexico,MEX,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.68
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,83.8,..,..,..,..,..,..,85.7,..,..,88.6,..,..,95,..,..,93.4,93.7,..,95.3,94.08,..,99.6,..,95.6,97.7,96.4,..,..,..,..
Mexico,MEX,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.4691966625646,..,50.5116870359452,..,46.9576339223196,..,41.8890606838191,..,13.6015261978231,..,13.8570441490864,..,..
Mexico,MEX,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,18.3876075961058,19.835567251221,28.7004909231033,19.042065507364,17.7280303037864,25.6923690261673,37.100870643352,36.3091042926226,14.2488416075729,14.0605786932158,16.390474219348,13.8350656155547,10.9296746081799,12.1685231508857,12.1075417012904,9.88268605333978,14.1457718614499,7.19392677573386,6.91484384245028,7.13405612436604,6.11527922228637,5.24008336679925,9.36024745037858,5.49383488024094,4.49123546682178,6.3674162635691,10.0336242159755,8.11329992698153,6.27707964863801,8.3479942651576,9.46696796556713
Mexico,MEX,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,25.4699993133545,25.3500003814697,25.2000007629395,25.1299991607666,24.8199996948242,24.9300003051758,24.8899993896484,24.9099998474121,25.9599990844727,27.0699996948242,26.0799999237061,25.9599990844727,25.9300003051758,26.0599994659424,26.0900001525879,26.1900005340576,26.2000007629395,25.5799999237061,24.2999992370605,24.3999996185303,24.2999992370605,24.0599994659424,24.3099994659424,24.8099994659424,25.1599998474121,25.75,26.0100002288818,26.1299991607666,25.5499992370605,..
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,46,48.3374671936035,50.1000328063965,51.857364654541,53.6118087768555,55.3657188415527,57.1214981079102,58.8818016052246,60.6493339538574,62.4268074035645,64.5315170288086,66.5939865112305,68.4323654174805,70.2488174438477,72.0532455444336,73.9390563964844,75.9620132446289,77.9439086914063,79.7029113769531,81.2767333984375,82.9259185791016
"Micronesia, Fed. Sts.",FSM,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,88,83.8,82.8,85.7,81.6,84.6,..,82.7,85.3,..,90,100,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,17.3611900799107,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,92.516256295252,92.7268158756162,92.6502075728995,93.4818767632429,93.414899595423,94.0427760392813,95.9504682809671,94.2322456838757,94.8055279272188,94.9071465563945,95.7446617079924,95.7977707558595,95.3840788839275,97.0777197620124,96.0740522106438,96.521936038803,96.828269246969,97.6873814189416,96.2830490526466,97.2308525888101,97.3559358494581
Middle East & North Africa,MEA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,78.4001067439714,..,..,..,..,..,..,..,..,..,82.8225230609116,..,..,..,..,..,..,..,94.805341154722,..,..
Middle East & North Africa,MEA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,24.3586921936769,24.463381490413,24.3466628218335,24.2875873664378,24.3355412116835,24.5015923156992,24.3361402207954,24.2674584558571,24.296674141867,23.8740970088186,23.9478245546661,23.8451101613212,23.8654833758494,23.9892845232377,24.5460674151455,25.2389806047741,25.690484429445,26.1941272821178,26.5422635042297,27.2728348983201,27.0214566041831,27.186678037884,27.0367680078196,26.9737573185762,26.7364420885911,26.876460249251,27.1270804867093,27.1672863983144,26.9874365552926,..
Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,91.5503148316182,91.7788501488115,91.6821939722409,92.6123657028555,92.5213408627415,93.216416064612,95.3733781474416,93.3849975758646,94.0186072012209,94.1128726215839,95.065142177974,95.114009477721,94.6218472196494,96.5895930621542,95.4121580369907,95.930948298055,96.2946497171632,97.296148826718,95.6422700598537,96.7526692934921,96.8994408309204
Middle East & North Africa (excluding high income),MNA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,76.5378594526748,..,..,..,..,..,..,..,..,..,81.0453559788998,..,..,..,..,..,..,..,94.1611213159337,..,..
Middle East & North Africa (excluding high income),MNA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,25.765553442917,26.5627059598686,16.213886263576,15.106294957678,18.8936691724562,24.2648059544325,22.9661676513744,22.5286122139522,17.7654697435304,16.7714809028102,12.9967941583158,14.5096788304503,17.5909968301951,18.6122573705651,14.885890168276,11.0533752440653,..,..,..,6.3860733517142,5.5568416628787,6.35017760457656,..,..,..,8.20096964621031,11.01335511906,10.1647174026311,..,..,14.4713005353228
Middle East & North Africa (excluding high income),MNA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,24.2170099952303,24.2339013508607,24.1336853561273,24.1112201130697,24.2646641533645,24.5425076628218,24.4295575424156,24.4201872265656,24.51172352903,24.0930352664213,24.0841336169548,23.9615297264858,23.9559504200875,24.0622203318667,24.6917553082064,25.4177784824138,25.6628300197341,26.1225272410401,26.3639546417144,27.103642963292,26.7351225574614,26.9279582009646,26.6569159405873,26.6515741975893,26.3800135683546,26.3649738188786,26.695943798906,26.7511063634813,26.5784546646497,..
Middle East & North Africa (IDA & IBRD),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,91.4641415907729,91.7008159229218,91.601011952803,92.5420735487312,92.4451009281557,93.1460990370579,95.3253254578198,93.3243631754728,93.9532162691687,94.046819070853,95.0095007834929,95.0608421854216,94.5614133895615,96.5507248700755,95.359168319104,95.8838313534103,96.2504288919831,97.2673724057373,95.5896496061122,96.7131270524313,96.8613853148127
Middle East & North Africa (IDA & IBRD),TMN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD),TMN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,76.0312159658659,..,..,..,..,..,..,..,..,..,80.7297974970419,..,..,..,..,..,..,..,94.0466104641279,..,..
Middle East & North Africa (IDA & IBRD),TMN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD),TMN,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,25.765553442917,26.5627059598686,16.213886263576,15.106294957678,18.8936691724562,24.2648059544325,22.9661676513744,22.5286122139522,17.7654697435304,16.7714809028102,12.9967941583158,14.5096788304503,17.5909968301951,18.6122573705651,14.885890168276,11.0533752440653,..,..,..,6.3860733517142,5.5568416628787,6.35017760457656,..,..,7.20391445747247,8.20096964621031,11.01335511906,10.1647174026311,..,..,14.4713005353228
Middle East & North Africa (IDA & IBRD),TMN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,24.1534432366779,24.1627376487148,24.0566279191947,24.0227938547191,24.1754371791056,24.4599161811428,24.3404138983513,24.3233310788171,24.4077539450682,24.0138993878307,24.0573483513375,23.9630082420559,23.9450465026436,24.0598864777594,24.682205069173,25.4300398213028,25.6769955277588,26.1442454590292,26.3852396946769,27.1221462431438,26.7420595351902,26.9299240321386,26.6447038442261,26.6394665215845,26.3586764522826,26.3301538730345,26.6584587695452,26.7102177974513,26.5429622743305,..
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,77.9935821451938,77.5879884932292,79.5959106332949,80.3708751186265,80.6848369311204,81.4660676794144,82.4175081145758,83.0761126617618,84.0277366139406,84.7677675427355,85.2192719837406,83.8583520060292,87.0717816189739,87.7283225741927,88.2056514174034,89.6124059637082,90.5824077128944,91.6897555544165,92.8904696235987,93.4780474162556,94.0845966684982
Middle income,MIC,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,62.1310204029244,..,..,..,..,..,..,..,..,..,70.8618982237933,..,..,..,..,..,..,..,82.462763864638,..,..
Middle income,MIC,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,20.5282178472355,19.393862968289,17.7021008803816,15.9619388497758,13.5409491321555,14.8003477382037,15.0711670476172,15.2728626677396,13.7311721635656,15.0714580507335,13.6872381812197,12.9998610224797,12.825963133504,11.5368961391469,8.15584668513672,8.4310387305722,7.51049506476397,4.25332422272061,3.90019001284695,4.04102482975677,3.53385757737583,2.94805541743535,2.88558509808373,3.18551400056931,3.67496482672082,4.78021128136146,5.03909647314687,4.48069715224515,4.90580452016831,5.10879230120178,5.41635728850995
Middle income,MIC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,20.0815734693794,20.0780579253316,20.2713173341683,20.3742748597727,20.329763044847,20.4677779229132,20.4217467590716,20.1596857415806,19.9858871417308,19.8348326019902,19.8568671906827,19.6045084811428,19.7959146848277,20.3300522143824,20.9831468745191,21.6714919127797,22.43521841656,22.5932107879923,22.807257785949,23.3084192500075,23.8278667182252,24.4727534588373,24.4352334194168,24.5379506788226,24.3750749238647,24.2631409211785,24.0977430383969,24.2399941592019,23.9438914155813,..
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,99,100,99.0999984741211,98.5999984741211,100,100,100,100,100,100,100,100,100,100,100,99.9800033569336,99.9899978637695,100,100
Moldova,MDA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.18,..
Moldova,MDA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,100,100,100,100,100,100,99.1,98,98,98,99,99.6,99.4,99.3,99.5,99.6,99.6,99.5,99.7,99.2,99.4,99.2,99.8,99.7,99.7,99.7,99.7,99.7,..,..
Moldova,MDA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.9016765855198,..,43.2122586327721,43.89807654684,..,..,..,..,47.82853993,..,..
Moldova,MDA,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,2.05154570444659,7.61476820166644,7.73305253073452,10.3957584511696,21.0227067894893,26.5417561745396,15.6211325165127,12.3497185360911,13.7335706812664,7.32934965757445,8.3817103920685,5.0149541808933,5.40418365526256,3.72856627516778,2.8974344933654,4.06002026042912,2.97380277493781,2.58646914800886,2.65857578122295,2.96873733970126,2.70478504679779,2.97989200876349,3.77724523618159,4.00838863284561,4.56920267710059,4.50002574584173,5.38033507999755
Moldova,MDA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,24.7399997711182,26.5100002288818,20.7700004577637,19.0100002288818,16.9200000762939,15.0600004196167,14.7700004577637,14.6099996566772,13.6400003433228,13.8900003433228,13.8999996185303,14.4399995803833,16.0499992370605,16.25,16.0100002288818,18.1900005340576,18.7399997711182,19.6800003051758,19.2800006866455,18.6499996185303,18.75,19.2800006866455,17.6900005340576,17.8999996185303,17.8500003814697,17.1399993896484,16.6499996185303,19.4099998474121,21.7199993133545,..
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Monaco,MCO,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,67.3000030517578,71.0765762329102,72.2844696044922,76.3000030517578,74.6868896484375,86.1999969482422,77.0872192382813,78.2928466796875,79.5056991577148,80.7285003662109,78.502082824707,72.0570755004883,84.4836120605469,81.1999969482422,87.0788269042969,88.4001770019531,89.8384094238281,92.512565612793,98.0999984741211,97.2299118041992,98.0999984741211
